September,2015,Killdare,18,                  -  ,41,                  -  ,                  -  ,                  -  ,237,                  -  ,19,                  -  ,                  -  ,1,                  -  ,                  -  ,2,1,                  -  ,63,37,49,                  -  ,                  -  ,                  -  ,"1,922",27,2,                  -  ,                  -  ,                  -  ,                  -  ,289,14,1,                  -  ,                  -  ,10,4,20,13,1,                  -  ,107,20,18,                  -  ,1,4,3,1,72,                  -  ,17,8,6,168,140,6,10,13,3,2,                  -  ,29,1,                  -  ,                  -  ,46
October,2015,Killdare,                  -  ,                  -  ,"15,383",                  -  ,                  -  ,181,                  -  ,                  -  ,45,14,11,321,2,                  -  ,76,8,3,19,                  -  ,41,                  -  ,                  -  ,                  -  ,240,                  -  ,18,                  -  ,                  -  ,1,                  -  ,                  -  ,2,1,                  -  ,63,37,49,                  -  ,                  -  ,                  -  ,"1,952",25,2,                  -  ,                  -  ,                  -  ,                  -  ,294,16,1,                  -  ,                  -  ,9,4,20,13,1,                  -  ,105,20,18,                  -  ,1,5,3,1,76
November,2015,Killdare,                  -  ,17,5,5,170,135,5,8,15,3,2,                  -  ,31,1,                  -  ,                  -  ,45,                  -  ,                  -  ,"15,481",                  -  ,                  -  ,184,                  -  ,                  -  ,46,15,11,319,3,             -  ,77,8,3,20,             -  ,41,             -  ,             -  ,             -  ,236,             -  ,19,             -  ,             -  ,1,             -  ,             -  ,3,2,             -  ,62,36,48,             -  ,             -  ,             -  ,"1,989",24,2,             -  ,             -  ,             -  ,             -  ,294,17,1
December,2015,Killdare,             -  ,             -  ,8,4,20,13,2,             -  ,103,19,17,             -  ,1,5,3,1,86,             -  ,17,4,3,177,135,5,8,17,3,2,             -  ,31,1,             -  ,             -  ,46,             -  ,             -  ,"15,423",             -  ,             -  ,186,             -  ,             -  ,45,14,11,324,3,                 -  ,77,8,3,20,                 -  ,41,                 -  ,                 -  ,                 -  ,238,                 -  ,20,                 -  ,                 -  ,1,                 -  ,                 -  ,3,2
January,2016,Killdare,                 -  ,63,39,50,                 -  ,                 -  ,                 -  ,"2,068",24,2,                 -  ,                 -  ,                 -  ,                 -  ,297,19,1,                 -  ,                 -  ,7,4,20,13,2,                 -  ,103,18,17,                 -  ,1,7,3,1,94,                 -  ,16,4,4,175,131,5,8,18,3,2,                 -  ,32,1,                 -  ,                 -  ,46,                 -  ,                 -  ,"15,447",                 -  ,                 -  ,183,                 -  ,                 -  ,47,15,11,330,3,                 -  ,80,7
February,2016,Killdare,3,                 -  ,                 -  ,1,                 -  ,21,                 -  ,44,                 -  ,                 -  ,                 -  ,244,                 -  ,20,                 -  ,                 -  ,1,                 -  ,                 -  ,3,2,                 -  ,65,39,53,                 -  ,                 -  ,                 -  ,"2,183",25,2,                 -  ,                 -  ,                 -  ,                 -  ,298,21,1,                 -  ,                 -  ,8,4,18,14,2,                 -  ,111,19,17,                 -  ,1,8,3,1,102,                 -  ,17,4,4,176,129,4,8,19,4,2,                 -  
March,2016,Killdare,33,1,                 -  ,                 -  ,47,                 -  ,                 -  ,"15,600",                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,187,                 -  ,                 -  ,46,16,10,339,4,             -  ,82,7,3,1,             -  ,1,             -  ,21,             -  ,44,             -  ,             -  ,             -  ,243,             -  ,18,             -  ,             -  ,1,             -  ,             -  ,3,2,             -  ,65,39,59,             -  ,             -  ,             -  ,"2,291",25,2,             -  ,             -  ,             -  ,             -  ,301,21,1,             -  ,             -  ,8,4
April,2016,Killdare,18,14,2,             -  ,113,19,16,             -  ,1,8,3,1,111,             -  ,             -  ,16,4,4,179,128,4,8,             -  ,21,4,2,             -  ,33,1,             -  ,             -  ,48,             -  ,             -  ,"15,632",             -  ,2,             -  ,             -  ,             -  ,             -  ,197,             -  ,             -  ,48,14,10,341,3,                 -  ,82,8,3,3,2,5,3,21,                 -  ,44,                 -  ,                 -  ,                 -  ,242,                 -  ,19,                 -  
May,2016,Killdare,                 -  ,1,                 -  ,                 -  ,3,2,                 -  ,59,65,37,                 -  ,                 -  ,                 -  ,"2,360",24,2,                 -  ,                 -  ,                 -  ,                 -  ,298,21,                 -  ,                 -  ,4,9,21,14,1,2,                 -  ,113,21,16,                 -  ,1,8,3,1,119,                 -  ,                 -  ,16,5,4,190,124,4,9,                 -  ,21,5,2,                 -  ,35,1,                 -  ,                 -  ,52,                 -  ,                 -  ,"15,700",                 -  ,                 -  ,3,                 -  ,                 -  
June,2016,Killdare,                 -  ,                 -  ,201,                 -  ,                 -  ,47,14,11,340,3,             -  ,83,9,3,4,2,6,3,20,             -  ,42,             -  ,             -  ,             -  ,247,             -  ,19,             -  ,             -  ,1,             -  ,             -  ,3,2,             -  ,58,65,35,             -  ,             -  ,             -  ,"2,401",25,2,             -  ,             -  ,             -  ,             -  ,305,21,             -  ,             -  ,4,9,20,14,1,2,             -  ,115,21,16,             -  ,1,8,3,1
July,2016,Killdare,124,             -  ,             -  ,16,5,4,190,125,4,9,             -  ,25,6,2,             -  ,38,1,             -  ,             -  ,57,             -  ,             -  ,"15,801",             -  ,             -  ,5,             -  ,             -  ,             -  ,             -  ,217,             -  ,             -  ,47,14,11,335,3,                 -  ,84,10,3,7,2,6,3,19,       ,,,,,,,,,,,,,,,,,,,
August,2016,Killdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2016,Killdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Killdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Killdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Killdare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Kilkenny,20,,4,156,5,,12,3,4,,3,2,,,118,1,1,2,22,,1,1,,7,5,4,,,,"1,714",5,,,,,223,14,,,8,4,46,5,,2,,148,20,1,,1,,3,1,3,9,21,16,561,9,32,11,,1,"11,464",,15
February,2014,Kilkenny,22,,4,176,5,,14,3,4,,3,2,,,110,1,1,1,23,,1,1,,8,7,5,,,,"1,703",5,,,,,228,12,,,8,4,53,5,,2,,134,18,1,,1,,3,1,3,9,20,17,530,8,29,11,,1,"11,517",,15
March,2014,Kilkenny,23,,4,202,5,,15,3,4,,3,3,,,104,1,1,1,25,,2,1,,9,9,7,,,,"1,696",5,,,,,216,13,,,8,4,44,5,,2,,122,15,1,,1,,3,,4,7,18,18,478,9,28,9,,1,"11,332",,20
April,2014,Kilkenny,27,,4,224,6,,18,3,6,            -  ,3,3,,,106,1,2,1,29,,2,1,,14,10,7,,,,"1,691",5,,,,,224,13,,,8,4,44,5,,2,,128,14,1,,1,,3,,4,7,17,20,426,8,28,9,,1,"11,512",,21
May,2014,Kilkenny,28,            -  ,4,241,6,,20,3,6,            -  ,2,4,,,103,1,2,1,31,,2,1,,14,10,7,,,,"1,653",5,,            -  ,,,223,13,,,8,4,44,5,,2,,130,15,2,,1,            -  ,3,,4,7,15,19,403,8,26,8,,1,"11,439",,21
June,2014,Kilkenny,29,         -  ,4,250,6,,24,3,6,         -  ,2,4,,1,102,1,2,1,32,,2,1,,15,11,7,,,,"1,631",5,,         -  ,,,218,12,,,8,4,46,4,,2,,132,17,2,,1,1,3,,4,7,14,19,372,2,7,26,8,,1,"11,479",
July,2014,Kilkenny,20,30,,4,258,6,,24,4,9,,2,3,,1,96,,2,1,34,,2,1,,16,11,8,,,,"1,605",5,,,,,221,10,,,8,4,46,4,,2,,127,17,2,,1,1,2,,4,7,13,13,334,6,26,7,,2,"11,527",
August,2014,Kilkenny,20,31,,4,263,6,,24,4,9,        -  ,2,3,,1,91,2,2,1,36,,2,1,,17,11,8,,,,"1,594",6,,        -  ,,,222,10,,,8,4,46,4,,2,,131,15,2,,1,1,2,,4,6,10,14,324,6,26,8,,2,"11,649",
September,2014,Kilkenny,21,31,,4,281,6,6,25,4,9,3,2,23,,1,91,21,2,1,37,,            -  ,1,,17,12,8,            -  ,,            -  ,"1,638",5,            -  ,,            -  ,            -  ,232,12,,,5,4,48,4,,2,,133,17,4,,1,1,2,,23,6,11,127,334,7,27,7,            -  ,11,"11,855",            -  
October,2014,Kilkenny,84,32,,4,290,9,,24,4,10,3,1,22,,1,89,20,2,2,39,,2,1,,16,14,8,,,,"1,679",5,,,,,240,11,,,4,4,47,4,,2,,131,18,5,,1,1,1,,4,21,5,12,125,319,8,26,,,7,
November,2014,Kilkenny,12,"12,038",,74,,,32,,3,298,9,,24,4,10,3,1,23,,1,,92,20,2,,2,40,,2,3,,16,14,10,,,,"1,684",5,,,,,235,10,,,4,3,46,4,,2,,132,18,5,,1,1,1,,9,23,5,12,129
December,2014,Kilkenny,305,7,25,2,,,6,,12,"12,152",,81,,,31,,2,313,9,,24,4,11,3,1,22,,1,,84,,19,2,,4,40,,2,3,,18,14,10,,,,"1,670",6,,,,,,217,8,,,5,3,43,3,,1,,127,19,5
January,2014,Kilkenny,,1,1,1,,23,19,6,12,134,234,6,20,5,,,,8,,,13,"12,466",,93,,,,32,,1,313,9,,24,4,11,3,1,22,,1,,84,,19,2,,5,40,,2,3,,18,14,12,,,,"1,691",6,,,,,,220
February,2015,Kilkenny,8,105,,,5,3,40,3,,1,,127,19,5,,1,1,1,,34,19,5,11,133,219,6,20,7,,,,8,,,15,"12,648",,97,,,,29,,1,331,10,,24,4,11,3,,23,,1,,79,,19,2,,5,40,,2,3,
March,2015,Kilkenny,22,15,12,,,,"1,685",6,1,,,,,218,9,13,,,4,3,40,3,,1,,124,19,3,,1,2,1,,50,,18,3,10,129,150,4,17,10,1,3,,8,,,15,"13,110",,106,,,,27,,1,342,10,,25,4,11,4,
April,2015,Kilkenny,23,,1,,75,,17,2,,5,42,,2,3,,24,15,12,,,,"1,676",6,1,,,,,212,10,100,,,4,3,38,2,,1,,121,19,3,,1,2,1,,67,,16,3,9,124,124,1,13,14,1,3,,8,,,,15,"13,404"
May,2015,Kilkenny,,109,,,,27,,,340,10,,23,4,10,4,1,23,,1,,69,,17,2,,5,43,,2,3,,25,17,12,1,,,"1,664",7,1,,,1,,213,10,126,20,,,4,3,36,3,,1,,118,18,3,,1,2,,,76,
June,2015,Kilkenny,16,3,9,121,115,1,12,19,2,3,,8,,,,15,,"13,560",,118,,,,26,,,340,10,,21,4,10,4,1,23,,1,,71,,18,2,,5,43,,2,3,,26,18,11,1,,,"1,667",7,1,,1,1,,212,10,,,4
July,2015,Kilkenny,3,36,3,,1,,119,17,3,,1,2,,,87,,15,3,9,121,115,1,11,20,2,3,,8,,,,18,,,"13,968",,128,,,,24,,,338,10,,21,4,12,4,1,23,,1,,71,,18,2,,5,43,,2,3,,25
August,2015,Kilkenny,18,11,1,,,"1,655",6,1,,1,1,,220,10,,,3,3,36,3,,1,,117,17,3,,1,2,,,94,,15,3,10,121,105,1,10,24,2,4,,10,,,,19,,,"13,923",,,142,,,,47,2,3,523,8,1,65,18,27
September,2015,Kilkenny,25,1,52,                  -  ,1,1,165,1,43,                  -  ,                  -  ,8,2,1,6,3,                  -  ,50,19,60,                  -  ,                  -  ,                  -  ,"3,833",13,                  -  ,                  -  ,2,15,                  -  ,552,45,1,1,                  -  ,18,5,124,9,11,                  -  ,494,21,2,                  -  ,1,3,6,5,148,                  -  ,34,5,10,418,134,6,10,106,1,2,                  -  ,43,5,3,                  -  ,5
October,2015,Kilkenny,                  -  ,                  -  ,"28,599",                  -  ,                  -  ,613,                  -  ,                  -  ,48,1,3,535,8,1,64,19,27,25,2,52,                  -  ,1,1,166,1,41,                  -  ,                  -  ,9,2,1,6,4,                  -  ,51,19,61,                  -  ,                  -  ,                  -  ,"3,856",12,                  -  ,                  -  ,3,17,                  -  ,560,45,1,1,                  -  ,18,5,126,9,12,                  -  ,496,21,2,                  -  ,1,3,6,6,164
November,2015,Kilkenny,                  -  ,35,5,9,424,128,6,10,117,2,2,                  -  ,45,5,3,                  -  ,5,                  -  ,                  -  ,"28,905",                  -  ,                  -  ,645,                  -  ,                  -  ,47,1,3,534,8,1,65,18,26,27,2,53,            -  ,1,1,159,1,41,            -  ,            -  ,8,2,1,6,4,            -  ,50,20,63,            -  ,            -  ,            -  ,"3,850",12,            -  ,            -  ,3,18,            -  ,564,43,1
December,2015,Kilkenny,1,            -  ,19,5,127,8,12,            -  ,498,21,2,            -  ,1,3,6,8,178,            -  ,38,4,8,436,125,5,9,127,2,2,            -  ,44,5,3,            -  ,5,            -  ,            -  ,"28,764",            -  ,            -  ,670,            -  ,            -  ,46,1,3,543,8,1,69,17,25,28,2,51,                 -  ,1,1,153,1,45,                 -  ,                 -  ,9,2,1,5,4
January,2016,Kilkenny,                 -  ,49,21,63,                 -  ,                 -  ,                 -  ,"3,861",10,                 -  ,                 -  ,3,18,                 -  ,562,44,1,2,                 -  ,19,6,128,8,12,                 -  ,504,19,3,                 -  ,1,5,4,9,186,                 -  ,38,3,8,434,120,5,8,129,2,2,                 -  ,43,5,3,                 -  ,5,                 -  ,                 -  ,"28,609",                 -  ,                 -  ,692,                 -  ,                 -  ,49,1,4,555,8,1,68,17
February,2016,Kilkenny,26,                 -  ,                 -  ,                 -  ,1,29,3,56,                 -  ,1,1,153,1,51,                 -  ,                 -  ,9,2,1,5,4,                 -  ,53,21,64,                 -  ,                 -  ,                 -  ,"3,909",11,                 -  ,                 -  ,3,20,                 -  ,590,44,1,2,                 -  ,20,7,130,10,12,                 -  ,507,20,3,                 -  ,1,5,4,9,200,                 -  ,37,3,8,429,119,5,8,141,2,2,                 -  
March,2016,Kilkenny,43,5,3,                 -  ,5,                 -  ,                 -  ,"28,669",                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,                 -  ,721,                 -  ,                 -  ,48,1,4,554,8,1,69,16,24,            -  ,            -  ,            -  ,1,29,3,56,            -  ,1,1,155,1,51,            -  ,            -  ,10,2,            -  ,4,4,            -  ,54,21,63,            -  ,            -  ,            -  ,"3,917",9,            -  ,            -  ,3,20,            -  ,604,44,1,2,            -  ,20,7
April,2016,Kilkenny,128,10,12,            -  ,512,20,3,            -  ,1,5,5,9,220,            -  ,            -  ,36,3,7,439,120,5,8,            -  ,149,3,2,            -  ,43,5,3,            -  ,5,            -  ,            -  ,"28,595",            -  ,            -  ,            -  ,            -  ,            -  ,            -  ,733,            -  ,            -  ,48,1,4,554,7,1,70,18,26,1,1,2,2,29,3,59,                 -  ,1,1,149,1,51,                 -  
May,2016,Kilkenny,                 -  ,10,2,                 -  ,4,4,                 -  ,63,54,21,                 -  ,                 -  ,                 -  ,"3,893",9,                 -  ,                 -  ,3,21,                 -  ,610,42,2,                 -  ,7,20,126,10,1,12,                 -  ,504,18,3,                 -  ,1,5,5,9,230,                 -  ,                 -  ,35,3,7,456,120,5,8,                 -  ,157,3,3,                 -  ,43,5,3,                 -  ,5,                 -  ,                 -  ,"28,442",                 -  ,                 -  ,                 -  ,                 -  ,                 -  
June,2016,Kilkenny,                 -  ,                 -  ,751,                 -  ,                 -  ,47,1,4,546,7,1,69,18,27,3,2,4,3,27,3,57,            -  ,1,1,148,1,50,            -  ,            -  ,9,2,            -  ,4,4,            -  ,62,54,20,            -  ,            -  ,            -  ,"3,872",9,            -  ,            -  ,3,23,            -  ,620,42,2,            -  ,7,20,123,10,1,12,            -  ,502,18,3,            -  ,2,5,4,9
July,2016,Kilkenny,237,            -  ,            -  ,33,3,7,456,116,5,8,            -  ,164,3,3,            -  ,46,5,3,            -  ,5,            -  ,            -  ,"28,605",            -  ,            -  ,            -  ,            -  ,            -  ,            -  ,            -  ,763,            -  ,            -  ,45,1,5,543,7,1,68,20,26,4,3,4,4,22,3,54,                 -  ,1,1,144,1,50,                 -  ,                 -  ,9,2,                 -  ,4,3,                 -  ,58,54,19,                 -  
August,2016,Kilkenny,                 -  ,                 -  ,"3,885",9,                 -  ,                 -  ,3,22,                 -  ,633,44,2,                 -  ,7,20,121,9,1,12,                 -  ,502,18,4,                 -  ,2,5,4,7,248,                 -  ,                 -  ,31,3,7,448,116,5,8,                 -  ,173,3,3,                 -  ,46,5,3,                 - ,,,,,,,,,,,,,,,,,,,,
September,2016,Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,2016,Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2016,Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2016,Kilkenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2014,Laois,6,2,2,85,2,,10,4,6,3,2,10,,,92,2,1,7,5,,,1,,9,9,8,,,,"1,346",4,,,1,,186,13,,,2,3,29,6,,1,,98,7,2,,,2,2,,6,9,20,19,309,10,28,10,,,"7,344",,14
February,2014,Laois,7,2,2,99,2,,13,4,6,2,2,10,,,93,1,1,6,6,,,1,,10,10,8,,,,"1,358",4,,,1,,181,14,,,2,3,31,6,,1,,95,7,1,,,2,3,,6,8,19,21,297,10,27,10,,,"7,288",,14
March,2014,Laois,8,2,2,112,2,,15,5,6,2,2,9,,,96,2,1,5,6,,,1,,10,12,8,,,,"1,434",5,,,1,,184,12,,,2,2,33,5,,1,,87,7,1,,,3,3,,5,8,19,19,276,8,26,10,,,"7,350",,17
April,2014,Laois,10,4,2,128,2,,15,5,7,2,3,11,,,94,2,1,5,7,,,1,,11,20,8,,,,"1,471",5,,,1,,190,12,,,2,2,35,5,,1,,90,6,1,,,3,3,,5,7,19,24,263,6,25,11,,,"7,600",,17
May,2014,Laois,11,4,2,132,2,,15,5,7,2,2,10,,,96,2,1,5,7,,,1,,11,22,9,,,,"1,459",5,,            -  ,1,,185,12,,,2,3,36,4,,1,,89,6,1,,,3,3,,5,6,19,23,247,6,25,11,,            -  ,"7,662",,16
June,2014,Laois,11,4,2,141,2,,15,8,7,2,2,10,,            -  ,97,2,1,6,7,,,1,,11,22,9,,,,"1,443",5,,            -  ,1,,181,13,,,2,3,36,4,,1,,88,6,1,,,3,3,,4,7,19,22,232,1,6,22,11,,,"7,655",
July,2014,Laois,15,11,3,2,152,2,,16,8,8,1,1,5,,,94,2,1,6,7,,,1,,10,23,10,,,,"1,423",5,,,1,,183,12,,,2,3,37,4,,2,,87,5,1,,,3,3,,4,6,15,17,209,6,18,9,,,"7,655",
August,2014,Laois,18,11,4,2,158,2,,18,9,8,1,1,6,,          -  ,93,2,1,5,7,,,1,,12,23,10,,,,"1,439",5,,          -  ,1,,188,12,,,2,3,38,5,,2,,91,6,1,,,3,3,,5,5,14,20,199,6,18,9,,,"7,622",
September,2014,Laois,24,11,4,2,181,3,2,20,9,8,7,1,21,,,96,17,2,5,8,,2,1,,16,23,13,1,,            -  ,"1,475",4,2,,1,            -  ,202,12,,,2,3,38,5,,2,,91,7,2,,,3,1,,39,5,15,162,209,4,18,9,            -  ,4,"7,823",            -  
October,2014,Laois,143,12,4,2,192,3,,22,10,7,8,1,23,,,99,16,2,5,8,,1,1,,17,29,15,,,,"1,512",4,2,,1,,203,10,,1,2,2,38,4,,1,,92,6,2,,,3,1,,,43,5,16,176,198,4,17,,1,9,
November,2014,Laois,4,"7,894",,155,1,,13,4,2,195,3,,22,10,7,8,1,24,,,,101,16,2,,4,8,,1,1,,18,30,14,,,,"1,510",4,2,,1,,203,12,,1,2,2,39,4,,1,,91,6,2,,,3,1,,4,43,5,14,173
December,2014,Laois,191,4,17,5,,,10,,4,"7,945",,167,1,,13,3,2,202,3,,26,10,7,7,1,24,,,,95,,14,3,,4,8,,1,1,,20,32,15,,,,"1,496",4,1,,1,,,206,11,,1,2,1,38,5,,1,,88,5,2
January,2014,Laois,,,3,1,,12,44,4,11,181,160,3,18,12,,,,11,,,3,"7,917",,211,,1,,13,2,2,209,4,,28,10,10,7,1,25,,,,94,,14,3,,4,8,,1,1,,21,36,15,,,,"1,504",4,1,,1,,,211
February,2015,Laois,11,138,,1,2,2,41,5,,1,,90,5,2,,,3,1,,17,44,4,9,181,157,3,17,13,1,,,13,,,3,"7,896",,224,,1,,12,2,2,245,4,,34,10,10,8,1,24,,,,94,,11,3,,4,8,,1,1,
March,2015,Laois,33,40,16,,,,"1,513",4,1,,1,,,211,15,16,,1,1,2,43,5,,1,,92,6,2,,,3,1,,32,,40,4,6,188,126,4,13,27,1,,,13,,,3,"7,864",,255,,1,,12,2,2,261,4,,40,10,10,9,1
April,2015,Laois,23,,,1,95,,11,3,,4,9,,1,1,,34,45,16,,,,"1,516",4,1,,1,,,214,14,135,,1,1,2,44,5,,1,,92,6,2,,,3,1,,42,,35,4,6,186,114,3,11,35,1,,,15,,,,2,"7,812"
May,2015,Laois,,271,,1,,13,1,2,266,4,,46,11,10,9,1,24,,,1,94,,13,3,,5,9,,1,1,,37,48,17,,,,"1,516",4,1,,2,,,214,14,122,38,,1,1,3,45,5,,1,,94,6,2,,,3,1,,49,
June,2015,Laois,35,4,6,182,107,3,10,40,1,1,,16,,,,2,,"7,794",,275,,1,,13,,2,272,4,,46,12,10,9,1,24,,,1,95,,14,3,,6,9,,1,1,,39,49,17,,,,"1,528",4,1,,2,1,,214,14,,1,1
July,2015,Laois,3,47,4,,1,,96,6,2,,,3,1,,63,,34,4,6,187,104,3,10,46,1,1,,16,,,,2,,,"8,072",,297,,1,,13,1,2,279,4,,48,14,10,9,1,22,,,1,96,,14,3,,6,9,1,1,1,,39
August,2015,Laois,51,16,,,,"1,519",4,1,,2,2,,217,14,,1,1,3,45,4,,1,,92,5,2,,,3,1,,68,,34,3,6,187,101,3,10,52,1,1,,16,,,,2,,,"8,094",,,313,,1,,21,                  -  ,                  -  ,335,10,                  -  ,20,4,11
September,2015,Laois,5,1,23,                  -  ,1,                  -  ,71,                  -  ,20,2,                  -  ,5,43,                  -  ,2,3,                  -  ,20,12,25,1,                  -  ,                  -  ,"1,603",6,1,                  -  ,1,1,                  -  ,219,9,                  -  ,                  -  ,                  -  ,3,3,36,3,1,                  -  ,116,19,3,                  -  ,1,2,                  -  ,                  -  ,106,                  -  ,16,3,9,120,102,1,10,26,2,4,                  -  ,10,                  -  ,                  -  ,                  -  ,20
